arcs,configuration,family,flow_solves,instance,macroitems,median_seconds,nodes,objective,oracle_calls,origin,peak_rss_bytes,pivots,replicas,solved,solver_seconds,spread_seconds,status
5976,forest-tuned,sparse,0,gen_sparse_degree3_n2000_uniform_neg30_r0,230,0.9588888610014692,2000,24468.069668820677,231,generated,28123136,88766,3,3,0.946365728,0.05692125599307474,optimal
5976,parametric,sparse,461,gen_sparse_degree3_n2000_uniform_neg30_r0,230,0.06449804500152823,2000,24468.069668820677,460,generated,28123136,0,3,3,0.052571855,0.0021986339997965842,optimal
5973,dinkelbach,sparse,762,gen_sparse_degree3_n2000_uniform_neg30_r1,75,1.0915260150068207,2000,2144.4268541666665,76,generated,28123136,0,3,3,1.079920872,0.07525427998916712,optimal
5973,forest-reference,sparse,,gen_sparse_degree3_n2000_uniform_neg30_r1,3,,2000,0.0,,generated,28123136,,3,0,,0.0,time_limit
5973,forest-tuned,sparse,0,gen_sparse_degree3_n2000_uniform_neg30_r1,75,1.8734567560022697,2000,2144.4268541666665,76,generated,28123136,86675,3,3,1.861243594,0.02527773700421676,optimal
5973,parametric,sparse,151,gen_sparse_degree3_n2000_uniform_neg30_r1,75,0.0601499030017294,2000,2144.4268541666665,150,generated,28123136,0,3,3,0.048843606,0.0024918389972299337,optimal
5973,dinkelbach,sparse,1393,gen_sparse_degree3_n2000_uniform_neg30_r2,147,0.7815140480088303,2000,16560.6704805492,148,generated,28123136,0,3,3,0.769423276,0.056797768993419595,optimal
5973,forest-reference,sparse,0,gen_sparse_degree3_n2000_uniform_neg30_r2,147,25.854662059995462,2000,16560.6704805492,308,generated,28123136,354195,3,3,25.843818465,0.9157368000014685,optimal
5973,forest-tuned,sparse,0,gen_sparse_degree3_n2000_uniform_neg30_r2,147,2.12053582999215,2000,16560.6704805492,148,generated,28123136,116315,3,3,2.108200398,0.004678632991272025,optimal
5973,parametric,sparse,295,gen_sparse_degree3_n2000_uniform_neg30_r2,147,0.0683287200081395,2000,16560.6704805492,294,generated,28123136,0,3,3,0.057410428,0.004877678002230823,optimal
3922,dinkelbach,minelib-derived,323,minelib_newman1,46,0.1678616260032868,1060,26086899.02597,47,DATA/MINELIB/INSTANCES.zip,28123136,0,3,3,0.157027874,0.006606690993066877,optimal
3922,forest-reference,minelib-derived,0,minelib_newman1,46,5.888712468004087,1060,26086899.02597,47,DATA/MINELIB/INSTANCES.zip,28123136,118735,3,3,5.878995396,0.3125336810044246,optimal
3922,forest-tuned,minelib-derived,0,minelib_newman1,46,1.1088140080100857,1060,26086899.02597,47,DATA/MINELIB/INSTANCES.zip,28123136,48974,3,3,1.097906968,0.02068300699465908,optimal
3922,parametric,minelib-derived,93,minelib_newman1,46,0.021622069994919002,1060,26086899.02597,92,DATA/MINELIB/INSTANCES.zip,28123136,0,3,3,0.012950884,0.001802078986656852,optimal
1271207,dinkelbach,minelib-derived,,minelib_zuck_medium,0,,29277,0.0,,DATA/MINELIB/INSTANCES.zip,382021632,,3,0,,0.0,time_limit
1271207,forest-reference,minelib-derived,,minelib_zuck_medium,0,,29277,0.0,,DATA/MINELIB/INSTANCES.zip,335507456,,3,0,,0.0,time_limit
1271207,forest-tuned,minelib-derived,,minelib_zuck_medium,0,,29277,0.0,,DATA/MINELIB/INSTANCES.zip,335499264,,3,0,,0.0,time_limit
1271207,parametric,minelib-derived,257,minelib_zuck_medium,128,26.36183070599509,29277,1075124490.289275,256,DATA/MINELIB/INSTANCES.zip,402198528,0,3,3,25.267399597,0.5538522970018676,optimal
1661,dinkelbach,pckp-historical,639,pckp_A_972_1661,86,0.10222262699971907,972,1734.88179178764,86,DATA/INSTANCES/PCKP_BB/instances,28123136,0,3,3,0.094710811,0.004360810009529814,optimal
1661,forest-reference,pckp-historical,0,pckp_A_972_1661,86,0.4698254499962786,972,1734.88179178764,90,DATA/INSTANCES/PCKP_BB/instances,28123136,19406,3,3,0.461349339,0.03307897099875845,optimal
1661,forest-tuned,pckp-historical,0,pckp_A_972_1661,86,0.07570467000186909,972,1734.88179178764,86,DATA/INSTANCES/PCKP_BB/instances,28123136,8503,3,3,0.067494513,0.004350669987616129,optimal
1661,parametric,pckp-historical,172,pckp_A_972_1661,86,0.018916968008852564,972,1734.88179178764,172,DATA/INSTANCES/PCKP_BB/instances,28123136,0,3,3,0.012532867,0.00042065301386173815,optimal
17082,dinkelbach,pckp-historical,6290,pckp_K_9235_17082,613,18.265156353998464,9235,1052.6011560693642,613,DATA/INSTANCES/PCKP_BB/instances,35192832,0,3,3,18.232916304,0.2638349819899304,optimal
17082,forest-reference,pckp-historical,,pckp_K_9235_17082,0,,9235,0.0,,DATA/INSTANCES/PCKP_BB/instances,35192832,,3,0,,0.0,time_limit
17082,forest-tuned,pckp-historical,0,pckp_K_9235_17082,613,24.710588073998224,9235,1052.6011560693642,613,DATA/INSTANCES/PCKP_BB/instances,35192832,844091,3,3,24.681213069,0.33590404999267776,optimal
17082,parametric,pckp-historical,1226,pckp_K_9235_17082,613,0.6899542760074837,9235,1052.6011560693642,1226,DATA/INSTANCES/PCKP_BB/instances,35192832,0,3,3,0.658829384,0.061370183000690304,optimal
7616,dinkelbach,pckp-historical,206,pckp_N_1217_7616,29,0.08443625799554866,1217,316413440.8467525,30,DATA/INSTANCES/PCKP_BB/instances,28123136,0,3,3,0.072077618,0.0015420679992530495,optimal
7616,forest-reference,pckp-historical,0,pckp_N_1217_7616,29,10.967241016987828,1217,316413440.8467525,30,DATA/INSTANCES/PCKP_BB/instances,28123136,160567,3,3,10.956087218,1.220744496997213,optimal
7616,forest-tuned,pckp-historical,0,pckp_N_1217_7616,29,0.6553955350100296,1217,316413440.8467525,30,DATA/INSTANCES/PCKP_BB/instances,28123136,24321,3,3,0.641069176,0.03542662000108976,optimal
7616,parametric,pckp-historical,59,pckp_N_1217_7616,29,0.025463490004767664,1217,316413440.8467525,58,DATA/INSTANCES/PCKP_BB/instances,28123136,0,3,3,0.014251811,0.0015236000035656616,optimal
11661,dinkelbach,pckp-historical,10,pckp_O_1711_11661,2,0.028833236996433698,1711,27241504.004499607,3,DATA/INSTANCES/PCKP_BB/instances,28123136,0,3,3,0.010702292,0.0011107089812867343,optimal
11661,forest-reference,pckp-historical,0,pckp_O_1711_11661,2,5.32589740100957,1711,27241504.004499607,3,DATA/INSTANCES/PCKP_BB/instances,28123136,40175,3,3,5.30900324,0.6511956940084929,optimal
11661,forest-tuned,pckp-historical,0,pckp_O_1711_11661,2,0.3699170219915686,1711,27241504.004499607,3,DATA/INSTANCES/PCKP_BB/instances,28123136,4453,3,3,0.351018461,0.0013697219837922603,optimal
11661,parametric,pckp-historical,5,pckp_O_1711_11661,2,0.0272059130074922,1711,27241504.004499607,4,DATA/INSTANCES/PCKP_BB/instances,28123136,0,3,3,0.008951978,0.0005703579954570159,optimal
22306,dinkelbach,pckp-historical,26,pckp_P_3243_22306,5,0.08705080200161319,3243,11277472.56414597,6,DATA/INSTANCES/PCKP_BB/instances,28123136,0,3,3,0.060818061,0.0049771030026022345,optimal
22306,forest-reference,pckp-historical,,pckp_P_3243_22306,0,,3243,0.0,,DATA/INSTANCES/PCKP_BB/instances,28123136,,3,0,,0.0,time_limit
22306,forest-tuned,pckp-historical,0,pckp_P_3243_22306,5,4.586485457999515,3243,11277472.56414597,6,DATA/INSTANCES/PCKP_BB/instances,28123136,34251,3,3,4.561857663,0.2790831539896317,optimal
22306,parametric,pckp-historical,11,pckp_P_3243_22306,5,0.06301439199887682,3243,11277472.56414597,10,DATA/INSTANCES/PCKP_BB/instances,28123136,0,3,3,0.037154481,0.0036307949922047555,optimal
