arcs,configuration,family,flow_solves,instance,macroitems,median_seconds,nodes,objective,oracle_calls,origin,peak_rss_bytes,pivots,replicas,solved,solver_seconds,spread_seconds,status
1993,no-early-ratio-test,disconnected,0.0,gen_disconnected_components6_n2000_uniform_neg30_r2,324,1.61031731148978,2000,25926.125,325.0,generated,45568000,237977.0,2,2,1.600747586,0.01459610699384939,optimal
1993,no-local-update,disconnected,0.0,gen_disconnected_components6_n2000_uniform_neg30_r2,324,7.921261816001788,2000,25926.125,325.0,generated,45568000,237977.0,2,2,7.911013173,0.1528661420015851,optimal
1993,no-restricted-ratio-test,disconnected,0.0,gen_disconnected_components6_n2000_uniform_neg30_r2,324,1.6530093105029664,2000,25926.125,325.0,generated,45568000,237977.0,2,2,1.6422734645000001,0.06474947898823302,optimal
1993,sequential-canonicalization,disconnected,0.0,gen_disconnected_components6_n2000_uniform_neg30_r2,324,1.5150726054926054,2000,25926.125,695.0,generated,45568000,366750.0,2,2,1.505193045,0.031262396994861774,optimal
1993,sink-initial-basis,disconnected,0.0,gen_disconnected_components6_n2000_uniform_neg30_r2,324,0.23663515250518685,2000,25926.125,325.0,generated,45568000,56350.0,2,2,0.227193062,0.005125876996316947,optimal
1993,with-transitive-reduction,disconnected,0.0,gen_disconnected_components6_n2000_uniform_neg30_r2,324,1.0780343410006026,2000,25926.125,325.0,generated,45568000,237977.0,2,2,1.0686915460000002,0.13959208599408157,optimal
0,bland-entering,empty,0.0,gen_empty_plain_n200_uniform_neg0_r0,163,0.004508942496613599,200,5864.625,163.0,generated,23048192,0.0,2,2,0.0012030915,4.2441010009497404e-05,optimal
0,close-degeneracy-trigger,empty,0.0,gen_empty_plain_n200_uniform_neg0_r0,163,0.00469770599011099,200,5864.625,163.0,generated,23048192,0.0,2,2,0.0013033444999999999,0.00024838799436111003,optimal
0,forest-tuned,empty,0.0,gen_empty_plain_n200_uniform_neg0_r0,163,0.006480227995780297,200,5864.625,163.0,generated,23048192,0.0,2,2,0.0011720864999999999,0.0027055479877162725,optimal
0,full-pricing,empty,0.0,gen_empty_plain_n200_uniform_neg0_r0,163,0.004664224499720149,200,5864.625,163.0,generated,23048192,0.0,2,2,0.001207161,9.347300510853529e-05,optimal
