arcs,configuration,family,flow_solves,instance,macroitems,median_seconds,nodes,objective,oracle_calls,origin,peak_rss_bytes,pivots,replicas,solved,solver_seconds,spread_seconds,status
244,dinkelbach,diamonds,36.0,gen_diamonds_module4_n200_uniform_neg30_r2,7,0.006093191994295921,200,1338.2346153846154,8.0,generated,23117824,0.0,2,2,0.0027109405,5.7379991631023586e-05,optimal
244,forest-tuned,diamonds,0.0,gen_diamonds_module4_n200_uniform_neg30_r2,7,0.004227938501571771,200,1338.2346153846154,8.0,generated,23117824,54.0,2,2,0.0006708244999999999,0.0003253390168538317,optimal
244,parametric,diamonds,15.0,gen_diamonds_module4_n200_uniform_neg30_r2,7,0.004828298493521288,200,1338.2346153846154,14.0,generated,23117824,0.0,2,2,0.0013046835,0.0003042349999304861,optimal
0,dinkelbach,empty,6751.0,gen_empty_plain_n20000_uniform_neg0_r0,623,3.074358421006764,20000,565434.09375,623.0,generated,64544768,0.0,2,2,3.048441457,0.02722768000967335,optimal
0,forest-tuned,empty,0.0,gen_empty_plain_n20000_uniform_neg0_r0,623,0.5160723584995139,20000,565434.09375,623.0,generated,64544768,0.0,2,2,0.4881845375,0.03296064300229773,optimal
0,parametric,empty,1246.0,gen_empty_plain_n20000_uniform_neg0_r0,623,0.37907964249461656,20000,565434.09375,1246.0,generated,64544768,0.0,2,2,0.354042156,0.004833058992517181,optimal
0,dinkelbach,empty,,gen_empty_plain_n20000_uniform_neg0_r1,0,,20000,0.0,,generated,64544768,,2,0,,0.0,time_limit
0,forest-tuned,empty,0.0,gen_empty_plain_n20000_uniform_neg0_r1,13607,8.559663059502782,20000,61990.5996,13607.0,generated,64544768,0.0,2,2,8.518953472500002,0.03097504698962439,optimal
0,parametric,empty,27220.0,gen_empty_plain_n20000_uniform_neg0_r1,13607,6.427962973000831,20000,61990.5996,27220.0,generated,64544768,0.0,2,2,6.387135962,0.09681797598022968,optimal
0,dinkelbach,empty,6895.0,gen_empty_plain_n20000_uniform_neg0_r2,623,3.369469459001266,20000,419046.9,623.0,generated,64544768,0.0,2,2,3.3441515424999997,0.07932645799883176,optimal
0,forest-tuned,empty,0.0,gen_empty_plain_n20000_uniform_neg0_r2,623,0.6180045589935617,20000,419046.9,623.0,generated,64544768,0.0,2,2,0.5908866355,0.02228251400811132,optimal
0,parametric,empty,1246.0,gen_empty_plain_n20000_uniform_neg0_r2,623,0.45359613949403865,20000,419046.9,1246.0,generated,64544768,0.0,2,2,0.426106896,0.026717479006038047,optimal
0,dinkelbach,empty,7475.0,gen_empty_plain_n20000_uniform_neg30_r0,623,4.27031368650205,20000,475235.9375,624.0,generated,64544768,0.0,2,2,4.2388812085000005,0.32193336699856445,optimal
0,forest-tuned,empty,0.0,gen_empty_plain_n20000_uniform_neg30_r0,623,0.7761710664926795,20000,475235.9375,624.0,generated,64544768,0.0,2,2,0.741471131,0.013944861013442278,optimal
0,parametric,empty,1247.0,gen_empty_plain_n20000_uniform_neg30_r0,623,0.42948126650298946,20000,475235.9375,1246.0,generated,64544768,0.0,2,2,0.3997079775,0.07991678299731575,optimal
0,dinkelbach,empty,,gen_empty_plain_n20000_uniform_neg30_r1,0,,20000,0.0,,generated,64708608,,2,0,,0.0,time_limit
0,forest-tuned,empty,0.0,gen_empty_plain_n20000_uniform_neg30_r1,10379,8.70008956550737,20000,59096.08986111111,10380.0,generated,64708608,0.0,2,2,8.660371653,0.6574984090111684,optimal
0,parametric,empty,20759.0,gen_empty_plain_n20000_uniform_neg30_r1,10379,5.7162231564943795,20000,59096.08986111111,20758.0,generated,64708608,0.0,2,2,5.6738784935,1.1524017269985052,optimal
0,dinkelbach,empty,7560.0,gen_empty_plain_n20000_uniform_neg30_r2,623,3.4963469180001994,20000,349707.71428571426,624.0,generated,64708608,0.0,2,2,3.4668038814999997,0.257955471999594,optimal
0,forest-tuned,empty,0.0,gen_empty_plain_n20000_uniform_neg30_r2,623,0.8491458719945513,20000,349707.71428571426,624.0,generated,64708608,0.0,2,2,0.8185355905,0.051533379999455065,optimal
0,parametric,empty,1247.0,gen_empty_plain_n20000_uniform_neg30_r2,623,0.3710475685002166,20000,349707.71428571426,1246.0,generated,64708608,0.0,2,2,0.3454340005,0.01798876099928748,optimal
0,dinkelbach,empty,5850.0,gen_empty_plain_n2000_uniform_neg0_r0,549,0.24800262750068214,2000,55219.0,549.0,generated,24702976,0.0,2,2,0.23953468049999999,0.00803063900093548,optimal
0,forest-tuned,empty,0.0,gen_empty_plain_n2000_uniform_neg0_r0,549,0.05146313249861123,2000,55219.0,549.0,generated,24702976,0.0,2,2,0.043880588,0.0004240950074745342,optimal
0,parametric,empty,1098.0,gen_empty_plain_n2000_uniform_neg0_r0,549,0.0376905144948978,2000,55219.0,1098.0,generated,24702976,0.0,2,2,0.0309328545,8.317100582644343e-05,optimal
0,dinkelbach,empty,23094.0,gen_empty_plain_n2000_uniform_neg0_r1,1884,0.8418692595005268,2000,6223.4395,1884.0,generated,25210880,0.0,2,2,0.832142265,0.014677035011118278,optimal
0,forest-tuned,empty,0.0,gen_empty_plain_n2000_uniform_neg0_r1,1884,0.15214407949679298,2000,6223.4395,1884.0,generated,25014272,0.0,2,2,0.142882134,0.006546467004227452,optimal
0,parametric,empty,3768.0,gen_empty_plain_n2000_uniform_neg0_r1,1884,0.10234404349466786,2000,6223.4395,3768.0,generated,25251840,0.0,2,2,0.09260721999999999,0.00014656101120635867,optimal
0,dinkelbach,empty,5324.0,gen_empty_plain_n2000_uniform_neg0_r2,499,0.21161889450013405,2000,42870.75,499.0,generated,25251840,0.0,2,2,0.20454799350000002,0.0012630990095203742,optimal
0,forest-tuned,empty,0.0,gen_empty_plain_n2000_uniform_neg0_r2,499,0.053742093507025857,2000,42870.75,499.0,generated,25251840,0.0,2,2,0.046169099500000005,0.0003040529991267249,optimal
0,parametric,empty,998.0,gen_empty_plain_n2000_uniform_neg0_r2,499,0.03539547750551719,2000,42870.75,998.0,generated,25251840,0.0,2,2,0.0281037155,0.0005558209959417582,optimal
0,dinkelbach,empty,5907.0,gen_empty_plain_n2000_uniform_neg30_r0,507,0.2607951794998371,2000,48078.02777777778,508.0,generated,25251840,0.0,2,2,0.253571765,0.012849325008573942,optimal
0,forest-tuned,empty,0.0,gen_empty_plain_n2000_uniform_neg30_r0,507,0.059465698999702,2000,48078.02777777778,508.0,generated,25251840,0.0,2,2,0.050824947499999995,0.0026948459853883833,optimal
0,parametric,empty,1015.0,gen_empty_plain_n2000_uniform_neg30_r0,507,0.03399834449373884,2000,48078.02777777778,1014.0,generated,25251840,0.0,2,2,0.026832262,0.000455913002952002,optimal
0,dinkelbach,empty,18380.0,gen_empty_plain_n2000_uniform_neg30_r1,1354,0.7346224580032867,2000,5987.840785714286,1355.0,generated,25251840,0.0,2,2,0.7258685334999999,0.0007085660035954788,optimal
0,forest-tuned,empty,0.0,gen_empty_plain_n2000_uniform_neg30_r1,1354,0.13563512400287436,2000,5987.840785714286,1355.0,generated,25251840,0.0,2,2,0.127105414,0.0043920920143136755,optimal
0,parametric,empty,2709.0,gen_empty_plain_n2000_uniform_neg30_r1,1354,0.0725759709966951,2000,5987.840785714286,2708.0,generated,25251840,0.0,2,2,0.06411094649999999,0.0008852619939716533,optimal
0,dinkelbach,empty,4898.0,gen_empty_plain_n2000_uniform_neg30_r2,428,0.18303713299974333,2000,35535.975,429.0,generated,25251840,0.0,2,2,0.1763883625,0.0017546660092193633,optimal
0,forest-tuned,empty,0.0,gen_empty_plain_n2000_uniform_neg30_r2,428,0.05183223149651894,2000,35535.975,429.0,generated,25251840,0.0,2,2,0.0435571655,0.00021111899695824832,optimal
0,parametric,empty,857.0,gen_empty_plain_n2000_uniform_neg30_r2,428,0.028182504502183292,2000,35535.975,856.0,generated,25251840,0.0,2,2,0.0219438715,5.41749905096367e-05,optimal
0,dinkelbach,empty,1432.0,gen_empty_plain_n200_uniform_neg0_r0,163,0.014960893495299388,200,5864.625,163.0,generated,23412736,0.0,2,2,0.0089121935,0.0012852210056735203,optimal
0,forest-tuned,empty,0.0,gen_empty_plain_n200_uniform_neg0_r0,163,0.006401344500773121,200,5864.625,163.0,generated,23248896,0.0,2,2,0.0020221809999999996,0.002286753020598553,optimal
0,parametric,empty,326.0,gen_empty_plain_n200_uniform_neg0_r0,163,0.006304732502030674,200,5864.625,326.0,generated,23412736,0.0,2,2,0.0011420515,0.0022802569874329492,optimal
0,dinkelbach,empty,1789.0,gen_empty_plain_n200_uniform_neg0_r1,199,0.010962453998217825,200,631.2907916666667,199.0,generated,23879680,0.0,2,2,0.006950309,0.00038110399327706546,optimal
0,forest-tuned,empty,0.0,gen_empty_plain_n200_uniform_neg0_r1,199,0.0066382204968249425,200,631.2907916666667,199.0,generated,23552000,0.0,2,2,0.0023257915,0.0028530730050988495,optimal
0,parametric,empty,398.0,gen_empty_plain_n200_uniform_neg0_r1,199,0.005114037492603529,200,631.2907916666667,398.0,generated,23879680,0.0,2,2,0.0013670545,0.0001892729924293235,optimal
0,dinkelbach,empty,863.0,gen_empty_plain_n200_uniform_neg0_r2,103,0.007435715000610799,200,4188.85,103.0,generated,23994368,0.0,2,2,0.003535072,0.0001836220035329461,optimal
0,forest-tuned,empty,0.0,gen_empty_plain_n200_uniform_neg0_r2,103,0.005311885004630312,200,4188.85,103.0,generated,23994368,0.0,2,2,0.0013965895,0.00013170400052331388,optimal
0,parametric,empty,206.0,gen_empty_plain_n200_uniform_neg0_r2,103,0.004554191495117266,200,4188.85,206.0,generated,23994368,0.0,2,2,0.0007768165,3.1899005989544094e-05,optimal
0,dinkelbach,empty,1007.0,gen_empty_plain_n200_uniform_neg30_r0,107,0.010339701504562981,200,4622.527777777777,108.0,generated,23994368,0.0,2,2,0.004470287,0.0034910849935840815,optimal
0,forest-tuned,empty,0.0,gen_empty_plain_n200_uniform_neg30_r0,107,0.006523226998979226,200,4622.527777777777,108.0,generated,23994368,0.0,2,2,0.001399161,0.0025652280019130558,optimal
0,parametric,empty,215.0,gen_empty_plain_n200_uniform_neg30_r0,107,0.006427235995943192,200,4622.527777777777,214.0,generated,24035328,0.0,2,2,0.000829809,0.0015438620030181482,optimal
0,dinkelbach,empty,1405.0,gen_empty_plain_n200_uniform_neg30_r1,133,0.012972713499038946,200,579.62985,134.0,generated,24199168,0.0,2,2,0.0080806655,0.005974735002382658,optimal
0,forest-tuned,empty,0.0,gen_empty_plain_n200_uniform_neg30_r1,133,0.0077355350003927015,200,579.62985,134.0,generated,24199168,0.0,2,2,0.0029745605,0.00046070800453890115,optimal
0,parametric,empty,267.0,gen_empty_plain_n200_uniform_neg30_r1,133,0.004673544011893682,200,579.62985,266.0,generated,24199168,0.0,2,2,0.0009646335,8.291000267490745e-05,optimal
0,dinkelbach,empty,717.0,gen_empty_plain_n200_uniform_neg30_r2,80,0.007255113494466059,200,3196.5,81.0,generated,24199168,0.0,2,2,0.0030842995,0.000266040995484218,optimal
0,forest-tuned,empty,0.0,gen_empty_plain_n200_uniform_neg30_r2,80,0.0051682345001609065,200,3196.5,81.0,generated,24199168,0.0,2,2,0.0011560375000000001,8.369101851712912e-05,optimal
0,parametric,empty,161.0,gen_empty_plain_n200_uniform_neg30_r2,80,0.00658323300012853,200,3196.5,160.0,generated,24199168,0.0,2,2,0.0007632545000000001,0.0008657079888507724,optimal
